image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings
train/images/mexico-earthquake_00000180_post_disaster.png,train/masks/mexico-earthquake_00000180_post_disaster.png,train,mexico-earthquake_00000180_post_disaster,mexico-earthquake,00000180,post,252109,10425,0,0,138,2,0,0
train/images/mexico-earthquake_00000180_pre_disaster.png,train/masks/mexico-earthquake_00000180_pre_disaster.png,train,mexico-earthquake_00000180_pre_disaster,mexico-earthquake,00000180,pre,263272,0,0,0,140,0,0,0
train/images/mexico-earthquake_00000183_post_disaster.png,train/masks/mexico-earthquake_00000183_post_disaster.png,train,mexico-earthquake_00000183_post_disaster,mexico-earthquake,00000183,post,356936,12231,443,0,286,10,1,0
train/images/mexico-earthquake_00000183_pre_disaster.png,train/masks/mexico-earthquake_00000183_pre_disaster.png,train,mexico-earthquake_00000183_pre_disaster,mexico-earthquake,00000183,pre,370346,0,0,0,294,0,0,0
train/images/mexico-earthquake_00000187_post_disaster.png,train/masks/mexico-earthquake_00000187_post_disaster.png,train,mexico-earthquake_00000187_post_disaster,mexico-earthquake,00000187,post,177224,3396,923,0,163,2,1,0
train/images/mexico-earthquake_00000187_pre_disaster.png,train/masks/mexico-earthquake_00000187_pre_disaster.png,train,mexico-earthquake_00000187_pre_disaster,mexico-earthquake,00000187,pre,181783,0,0,0,163,0,0,0
train/images/mexico-earthquake_00000188_post_disaster.png,train/masks/mexico-earthquake_00000188_post_disaster.png,train,mexico-earthquake_00000188_post_disaster,mexico-earthquake,00000188,post,315775,0,0,0,251,0,0,0
train/images/mexico-earthquake_00000188_pre_disaster.png,train/masks/mexico-earthquake_00000188_pre_disaster.png,train,mexico-earthquake_00000188_pre_disaster,mexico-earthquake,00000188,pre,316278,0,0,0,251,0,0,0
train/images/mexico-earthquake_00000189_post_disaster.png,train/masks/mexico-earthquake_00000189_post_disaster.png,train,mexico-earthquake_00000189_post_disaster,mexico-earthquake,00000189,post,415964,0,0,0,59,0,0,0
train/images/mexico-earthquake_00000189_pre_disaster.png,train/masks/mexico-earthquake_00000189_pre_disaster.png,train,mexico-earthquake_00000189_pre_disaster,mexico-earthquake,00000189,pre,416923,0,0,0,59,0,0,0
train/images/mexico-earthquake_00000190_post_disaster.png,train/masks/mexico-earthquake_00000190_post_disaster.png,train,mexico-earthquake_00000190_post_disaster,mexico-earthquake,00000190,post,50458,0,0,0,28,0,0,0
train/images/mexico-earthquake_00000190_pre_disaster.png,train/masks/mexico-earthquake_00000190_pre_disaster.png,train,mexico-earthquake_00000190_pre_disaster,mexico-earthquake,00000190,pre,50541,0,0,0,28,0,0,0
train/images/midwest-flooding_00000000_post_disaster.png,train/masks/midwest-flooding_00000000_post_disaster.png,train,midwest-flooding_00000000_post_disaster,midwest-flooding,00000000,post,0,0,0,1030,0,0,0,5
train/images/midwest-flooding_00000000_pre_disaster.png,train/masks/midwest-flooding_00000000_pre_disaster.png,train,midwest-flooding_00000000_pre_disaster,midwest-flooding,00000000,pre,1030,0,0,0,5,0,0,0
train/images/midwest-flooding_00000004_post_disaster.png,train/masks/midwest-flooding_00000004_post_disaster.png,train,midwest-flooding_00000004_post_disaster,midwest-flooding,00000004,post,149130,0,0,0,85,0,0,0
train/images/midwest-flooding_00000004_pre_disaster.png,train/masks/midwest-flooding_00000004_pre_disaster.png,train,midwest-flooding_00000004_pre_disaster,midwest-flooding,00000004,pre,149208,0,0,0,85,0,0,0
train/images/midwest-flooding_00000006_post_disaster.png,train/masks/midwest-flooding_00000006_post_disaster.png,train,midwest-flooding_00000006_post_disaster,midwest-flooding,00000006,post,295,0,0,2060,1,0,0,4
train/images/midwest-flooding_00000006_pre_disaster.png,train/masks/midwest-flooding_00000006_pre_disaster.png,train,midwest-flooding_00000006_pre_disaster,midwest-flooding,00000006,pre,2355,0,0,0,5,0,0,0
train/images/midwest-flooding_00000008_post_disaster.png,train/masks/midwest-flooding_00000008_post_disaster.png,train,midwest-flooding_00000008_post_disaster,midwest-flooding,00000008,post,296,0,0,4664,2,0,0,8
train/images/midwest-flooding_00000008_pre_disaster.png,train/masks/midwest-flooding_00000008_pre_disaster.png,train,midwest-flooding_00000008_pre_disaster,midwest-flooding,00000008,pre,4960,0,0,0,10,0,0,0
train/images/midwest-flooding_00000011_post_disaster.png,train/masks/midwest-flooding_00000011_post_disaster.png,train,midwest-flooding_00000011_post_disaster,midwest-flooding,00000011,post,91087,2295,0,0,56,1,0,0
train/images/midwest-flooding_00000011_pre_disaster.png,train/masks/midwest-flooding_00000011_pre_disaster.png,train,midwest-flooding_00000011_pre_disaster,midwest-flooding,00000011,pre,93587,0,0,0,57,0,0,0
train/images/midwest-flooding_00000014_post_disaster.png,train/masks/midwest-flooding_00000014_post_disaster.png,train,midwest-flooding_00000014_post_disaster,midwest-flooding,00000014,post,81084,1581,0,0,55,1,0,0
train/images/midwest-flooding_00000014_pre_disaster.png,train/masks/midwest-flooding_00000014_pre_disaster.png,train,midwest-flooding_00000014_pre_disaster,midwest-flooding,00000014,pre,82854,0,0,0,56,0,0,0
train/images/midwest-flooding_00000016_post_disaster.png,train/masks/midwest-flooding_00000016_post_disaster.png,train,midwest-flooding_00000016_post_disaster,midwest-flooding,00000016,post,161510,17181,0,0,14,1,0,0
train/images/midwest-flooding_00000016_pre_disaster.png,train/masks/midwest-flooding_00000016_pre_disaster.png,train,midwest-flooding_00000016_pre_disaster,midwest-flooding,00000016,pre,179343,0,0,0,15,0,0,0
train/images/midwest-flooding_00000017_post_disaster.png,train/masks/midwest-flooding_00000017_post_disaster.png,train,midwest-flooding_00000017_post_disaster,midwest-flooding,00000017,post,12925,3506,0,1446,11,4,0,3
train/images/midwest-flooding_00000017_pre_disaster.png,train/masks/midwest-flooding_00000017_pre_disaster.png,train,midwest-flooding_00000017_pre_disaster,midwest-flooding,00000017,pre,17958,0,0,0,16,0,0,0
train/images/midwest-flooding_00000026_post_disaster.png,train/masks/midwest-flooding_00000026_post_disaster.png,train,midwest-flooding_00000026_post_disaster,midwest-flooding,00000026,post,131638,0,0,0,98,0,0,0
train/images/midwest-flooding_00000026_pre_disaster.png,train/masks/midwest-flooding_00000026_pre_disaster.png,train,midwest-flooding_00000026_pre_disaster,midwest-flooding,00000026,pre,132050,0,0,0,98,0,0,0
train/images/midwest-flooding_00000048_post_disaster.png,train/masks/midwest-flooding_00000048_post_disaster.png,train,midwest-flooding_00000048_post_disaster,midwest-flooding,00000048,post,257000,2639,0,0,130,1,0,0
train/images/midwest-flooding_00000048_pre_disaster.png,train/masks/midwest-flooding_00000048_pre_disaster.png,train,midwest-flooding_00000048_pre_disaster,midwest-flooding,00000048,pre,259919,0,0,0,131,0,0,0
train/images/midwest-flooding_00000050_post_disaster.png,train/masks/midwest-flooding_00000050_post_disaster.png,train,midwest-flooding_00000050_post_disaster,midwest-flooding,00000050,post,254062,10085,0,224,296,1,0,1
train/images/midwest-flooding_00000050_pre_disaster.png,train/masks/midwest-flooding_00000050_pre_disaster.png,train,midwest-flooding_00000050_pre_disaster,midwest-flooding,00000050,pre,264954,0,0,0,298,0,0,0
train/images/midwest-flooding_00000056_post_disaster.png,train/masks/midwest-flooding_00000056_post_disaster.png,train,midwest-flooding_00000056_post_disaster,midwest-flooding,00000056,post,167219,0,0,0,84,0,0,0
train/images/midwest-flooding_00000056_pre_disaster.png,train/masks/midwest-flooding_00000056_pre_disaster.png,train,midwest-flooding_00000056_pre_disaster,midwest-flooding,00000056,pre,167539,0,0,0,84,0,0,0
train/images/midwest-flooding_00000071_post_disaster.png,train/masks/midwest-flooding_00000071_post_disaster.png,train,midwest-flooding_00000071_post_disaster,midwest-flooding,00000071,post,156864,3151,0,0,173,1,0,0
train/images/midwest-flooding_00000071_pre_disaster.png,train/masks/midwest-flooding_00000071_pre_disaster.png,train,midwest-flooding_00000071_pre_disaster,midwest-flooding,00000071,pre,160658,0,0,0,174,0,0,0
train/images/midwest-flooding_00000072_post_disaster.png,train/masks/midwest-flooding_00000072_post_disaster.png,train,midwest-flooding_00000072_post_disaster,midwest-flooding,00000072,post,169476,0,0,0,175,0,0,0
train/images/midwest-flooding_00000072_pre_disaster.png,train/masks/midwest-flooding_00000072_pre_disaster.png,train,midwest-flooding_00000072_pre_disaster,midwest-flooding,00000072,pre,169888,0,0,0,175,0,0,0
train/images/midwest-flooding_00000088_post_disaster.png,train/masks/midwest-flooding_00000088_post_disaster.png,train,midwest-flooding_00000088_post_disaster,midwest-flooding,00000088,post,178,0,0,0,1,0,0,0
train/images/midwest-flooding_00000088_pre_disaster.png,train/masks/midwest-flooding_00000088_pre_disaster.png,train,midwest-flooding_00000088_pre_disaster,midwest-flooding,00000088,pre,178,0,0,0,1,0,0,0
train/images/midwest-flooding_00000090_post_disaster.png,train/masks/midwest-flooding_00000090_post_disaster.png,train,midwest-flooding_00000090_post_disaster,midwest-flooding,00000090,post,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000090_pre_disaster.png,train/masks/midwest-flooding_00000090_pre_disaster.png,train,midwest-flooding_00000090_pre_disaster,midwest-flooding,00000090,pre,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000092_post_disaster.png,train/masks/midwest-flooding_00000092_post_disaster.png,train,midwest-flooding_00000092_post_disaster,midwest-flooding,00000092,post,2295,0,0,0,4,0,0,0
train/images/midwest-flooding_00000092_pre_disaster.png,train/masks/midwest-flooding_00000092_pre_disaster.png,train,midwest-flooding_00000092_pre_disaster,midwest-flooding,00000092,pre,2295,0,0,0,4,0,0,0
train/images/midwest-flooding_00000104_post_disaster.png,train/masks/midwest-flooding_00000104_post_disaster.png,train,midwest-flooding_00000104_post_disaster,midwest-flooding,00000104,post,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000104_pre_disaster.png,train/masks/midwest-flooding_00000104_pre_disaster.png,train,midwest-flooding_00000104_pre_disaster,midwest-flooding,00000104,pre,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000105_post_disaster.png,train/masks/midwest-flooding_00000105_post_disaster.png,train,midwest-flooding_00000105_post_disaster,midwest-flooding,00000105,post,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000105_pre_disaster.png,train/masks/midwest-flooding_00000105_pre_disaster.png,train,midwest-flooding_00000105_pre_disaster,midwest-flooding,00000105,pre,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000112_post_disaster.png,train/masks/midwest-flooding_00000112_post_disaster.png,train,midwest-flooding_00000112_post_disaster,midwest-flooding,00000112,post,4513,0,0,0,6,0,0,0
train/images/midwest-flooding_00000112_pre_disaster.png,train/masks/midwest-flooding_00000112_pre_disaster.png,train,midwest-flooding_00000112_pre_disaster,midwest-flooding,00000112,pre,4522,0,0,0,6,0,0,0
train/images/midwest-flooding_00000116_post_disaster.png,train/masks/midwest-flooding_00000116_post_disaster.png,train,midwest-flooding_00000116_post_disaster,midwest-flooding,00000116,post,56,0,0,0,1,0,0,0
train/images/midwest-flooding_00000116_pre_disaster.png,train/masks/midwest-flooding_00000116_pre_disaster.png,train,midwest-flooding_00000116_pre_disaster,midwest-flooding,00000116,pre,56,0,0,0,1,0,0,0
train/images/midwest-flooding_00000122_post_disaster.png,train/masks/midwest-flooding_00000122_post_disaster.png,train,midwest-flooding_00000122_post_disaster,midwest-flooding,00000122,post,8682,0,0,0,12,0,0,0
train/images/midwest-flooding_00000122_pre_disaster.png,train/masks/midwest-flooding_00000122_pre_disaster.png,train,midwest-flooding_00000122_pre_disaster,midwest-flooding,00000122,pre,8682,0,0,0,12,0,0,0
train/images/midwest-flooding_00000128_post_disaster.png,train/masks/midwest-flooding_00000128_post_disaster.png,train,midwest-flooding_00000128_post_disaster,midwest-flooding,00000128,post,5190,0,0,375,8,0,0,1
train/images/midwest-flooding_00000128_pre_disaster.png,train/masks/midwest-flooding_00000128_pre_disaster.png,train,midwest-flooding_00000128_pre_disaster,midwest-flooding,00000128,pre,5565,0,0,0,9,0,0,0
train/images/midwest-flooding_00000133_post_disaster.png,train/masks/midwest-flooding_00000133_post_disaster.png,train,midwest-flooding_00000133_post_disaster,midwest-flooding,00000133,post,1860,0,666,0,3,0,1,0
train/images/midwest-flooding_00000133_pre_disaster.png,train/masks/midwest-flooding_00000133_pre_disaster.png,train,midwest-flooding_00000133_pre_disaster,midwest-flooding,00000133,pre,2526,0,0,0,4,0,0,0
train/images/midwest-flooding_00000135_post_disaster.png,train/masks/midwest-flooding_00000135_post_disaster.png,train,midwest-flooding_00000135_post_disaster,midwest-flooding,00000135,post,340,0,0,0,2,0,0,0
train/images/midwest-flooding_00000135_pre_disaster.png,train/masks/midwest-flooding_00000135_pre_disaster.png,train,midwest-flooding_00000135_pre_disaster,midwest-flooding,00000135,pre,340,0,0,0,2,0,0,0
train/images/midwest-flooding_00000142_post_disaster.png,train/masks/midwest-flooding_00000142_post_disaster.png,train,midwest-flooding_00000142_post_disaster,midwest-flooding,00000142,post,449,0,0,0,3,0,0,0
train/images/midwest-flooding_00000142_pre_disaster.png,train/masks/midwest-flooding_00000142_pre_disaster.png,train,midwest-flooding_00000142_pre_disaster,midwest-flooding,00000142,pre,449,0,0,0,3,0,0,0
train/images/midwest-flooding_00000146_post_disaster.png,train/masks/midwest-flooding_00000146_post_disaster.png,train,midwest-flooding_00000146_post_disaster,midwest-flooding,00000146,post,1236,647,0,0,2,1,0,0
train/images/midwest-flooding_00000146_pre_disaster.png,train/masks/midwest-flooding_00000146_pre_disaster.png,train,midwest-flooding_00000146_pre_disaster,midwest-flooding,00000146,pre,1883,0,0,0,3,0,0,0
train/images/midwest-flooding_00000160_post_disaster.png,train/masks/midwest-flooding_00000160_post_disaster.png,train,midwest-flooding_00000160_post_disaster,midwest-flooding,00000160,post,1848,0,0,0,1,0,0,0
train/images/midwest-flooding_00000160_pre_disaster.png,train/masks/midwest-flooding_00000160_pre_disaster.png,train,midwest-flooding_00000160_pre_disaster,midwest-flooding,00000160,pre,1848,0,0,0,1,0,0,0
train/images/midwest-flooding_00000169_post_disaster.png,train/masks/midwest-flooding_00000169_post_disaster.png,train,midwest-flooding_00000169_post_disaster,midwest-flooding,00000169,post,12770,0,0,0,16,0,0,0
train/images/midwest-flooding_00000169_pre_disaster.png,train/masks/midwest-flooding_00000169_pre_disaster.png,train,midwest-flooding_00000169_pre_disaster,midwest-flooding,00000169,pre,12770,0,0,0,16,0,0,0
train/images/midwest-flooding_00000176_post_disaster.png,train/masks/midwest-flooding_00000176_post_disaster.png,train,midwest-flooding_00000176_post_disaster,midwest-flooding,00000176,post,294,0,0,0,1,0,0,0
train/images/midwest-flooding_00000176_pre_disaster.png,train/masks/midwest-flooding_00000176_pre_disaster.png,train,midwest-flooding_00000176_pre_disaster,midwest-flooding,00000176,pre,300,0,0,0,1,0,0,0
train/images/midwest-flooding_00000179_post_disaster.png,train/masks/midwest-flooding_00000179_post_disaster.png,train,midwest-flooding_00000179_post_disaster,midwest-flooding,00000179,post,8150,0,0,0,13,0,0,0
train/images/midwest-flooding_00000179_pre_disaster.png,train/masks/midwest-flooding_00000179_pre_disaster.png,train,midwest-flooding_00000179_pre_disaster,midwest-flooding,00000179,pre,8171,0,0,0,13,0,0,0
train/images/midwest-flooding_00000184_post_disaster.png,train/masks/midwest-flooding_00000184_post_disaster.png,train,midwest-flooding_00000184_post_disaster,midwest-flooding,00000184,post,4957,0,0,0,7,0,0,0
train/images/midwest-flooding_00000184_pre_disaster.png,train/masks/midwest-flooding_00000184_pre_disaster.png,train,midwest-flooding_00000184_pre_disaster,midwest-flooding,00000184,pre,4957,0,0,0,7,0,0,0
train/images/midwest-flooding_00000195_post_disaster.png,train/masks/midwest-flooding_00000195_post_disaster.png,train,midwest-flooding_00000195_post_disaster,midwest-flooding,00000195,post,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000195_pre_disaster.png,train/masks/midwest-flooding_00000195_pre_disaster.png,train,midwest-flooding_00000195_pre_disaster,midwest-flooding,00000195,pre,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000198_post_disaster.png,train/masks/midwest-flooding_00000198_post_disaster.png,train,midwest-flooding_00000198_post_disaster,midwest-flooding,00000198,post,17664,2525,0,0,18,1,0,0
train/images/midwest-flooding_00000198_pre_disaster.png,train/masks/midwest-flooding_00000198_pre_disaster.png,train,midwest-flooding_00000198_pre_disaster,midwest-flooding,00000198,pre,20236,0,0,0,19,0,0,0
train/images/midwest-flooding_00000208_post_disaster.png,train/masks/midwest-flooding_00000208_post_disaster.png,train,midwest-flooding_00000208_post_disaster,midwest-flooding,00000208,post,246,0,0,0,2,0,0,0
train/images/midwest-flooding_00000208_pre_disaster.png,train/masks/midwest-flooding_00000208_pre_disaster.png,train,midwest-flooding_00000208_pre_disaster,midwest-flooding,00000208,pre,246,0,0,0,2,0,0,0
train/images/midwest-flooding_00000210_post_disaster.png,train/masks/midwest-flooding_00000210_post_disaster.png,train,midwest-flooding_00000210_post_disaster,midwest-flooding,00000210,post,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000210_pre_disaster.png,train/masks/midwest-flooding_00000210_pre_disaster.png,train,midwest-flooding_00000210_pre_disaster,midwest-flooding,00000210,pre,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000215_post_disaster.png,train/masks/midwest-flooding_00000215_post_disaster.png,train,midwest-flooding_00000215_post_disaster,midwest-flooding,00000215,post,8192,0,1613,0,8,0,4,0
train/images/midwest-flooding_00000215_pre_disaster.png,train/masks/midwest-flooding_00000215_pre_disaster.png,train,midwest-flooding_00000215_pre_disaster,midwest-flooding,00000215,pre,9805,0,0,0,12,0,0,0
train/images/midwest-flooding_00000224_post_disaster.png,train/masks/midwest-flooding_00000224_post_disaster.png,train,midwest-flooding_00000224_post_disaster,midwest-flooding,00000224,post,3706,0,0,0,6,0,0,0
train/images/midwest-flooding_00000224_pre_disaster.png,train/masks/midwest-flooding_00000224_pre_disaster.png,train,midwest-flooding_00000224_pre_disaster,midwest-flooding,00000224,pre,3762,0,0,0,6,0,0,0
train/images/midwest-flooding_00000232_post_disaster.png,train/masks/midwest-flooding_00000232_post_disaster.png,train,midwest-flooding_00000232_post_disaster,midwest-flooding,00000232,post,4628,0,577,0,5,0,1,0
train/images/midwest-flooding_00000232_pre_disaster.png,train/masks/midwest-flooding_00000232_pre_disaster.png,train,midwest-flooding_00000232_pre_disaster,midwest-flooding,00000232,pre,5205,0,0,0,6,0,0,0
train/images/midwest-flooding_00000243_post_disaster.png,train/masks/midwest-flooding_00000243_post_disaster.png,train,midwest-flooding_00000243_post_disaster,midwest-flooding,00000243,post,3641,0,203,0,6,0,2,0
train/images/midwest-flooding_00000243_pre_disaster.png,train/masks/midwest-flooding_00000243_pre_disaster.png,train,midwest-flooding_00000243_pre_disaster,midwest-flooding,00000243,pre,3844,0,0,0,7,0,0,0
train/images/midwest-flooding_00000248_post_disaster.png,train/masks/midwest-flooding_00000248_post_disaster.png,train,midwest-flooding_00000248_post_disaster,midwest-flooding,00000248,post,64825,0,0,0,73,0,0,0
train/images/midwest-flooding_00000248_pre_disaster.png,train/masks/midwest-flooding_00000248_pre_disaster.png,train,midwest-flooding_00000248_pre_disaster,midwest-flooding,00000248,pre,64860,0,0,0,73,0,0,0
train/images/midwest-flooding_00000254_post_disaster.png,train/masks/midwest-flooding_00000254_post_disaster.png,train,midwest-flooding_00000254_post_disaster,midwest-flooding,00000254,post,385,0,0,0,3,0,0,0
train/images/midwest-flooding_00000254_pre_disaster.png,train/masks/midwest-flooding_00000254_pre_disaster.png,train,midwest-flooding_00000254_pre_disaster,midwest-flooding,00000254,pre,385,0,0,0,3,0,0,0
train/images/midwest-flooding_00000256_post_disaster.png,train/masks/midwest-flooding_00000256_post_disaster.png,train,midwest-flooding_00000256_post_disaster,midwest-flooding,00000256,post,86233,0,0,0,138,0,0,0
train/images/midwest-flooding_00000256_pre_disaster.png,train/masks/midwest-flooding_00000256_pre_disaster.png,train,midwest-flooding_00000256_pre_disaster,midwest-flooding,00000256,pre,86365,0,0,0,138,0,0,0
train/images/midwest-flooding_00000271_post_disaster.png,train/masks/midwest-flooding_00000271_post_disaster.png,train,midwest-flooding_00000271_post_disaster,midwest-flooding,00000271,post,26597,798,0,0,47,1,0,0
train/images/midwest-flooding_00000271_pre_disaster.png,train/masks/midwest-flooding_00000271_pre_disaster.png,train,midwest-flooding_00000271_pre_disaster,midwest-flooding,00000271,pre,27397,0,0,0,48,0,0,0
train/images/midwest-flooding_00000274_post_disaster.png,train/masks/midwest-flooding_00000274_post_disaster.png,train,midwest-flooding_00000274_post_disaster,midwest-flooding,00000274,post,91485,13586,0,0,53,3,0,0
train/images/midwest-flooding_00000274_pre_disaster.png,train/masks/midwest-flooding_00000274_pre_disaster.png,train,midwest-flooding_00000274_pre_disaster,midwest-flooding,00000274,pre,105209,0,0,0,56,0,0,0
train/images/midwest-flooding_00000284_post_disaster.png,train/masks/midwest-flooding_00000284_post_disaster.png,train,midwest-flooding_00000284_post_disaster,midwest-flooding,00000284,post,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000284_pre_disaster.png,train/masks/midwest-flooding_00000284_pre_disaster.png,train,midwest-flooding_00000284_pre_disaster,midwest-flooding,00000284,pre,0,0,0,0,0,0,0,0
train/images/midwest-flooding_00000286_post_disaster.png,train/masks/midwest-flooding_00000286_post_disaster.png,train,midwest-flooding_00000286_post_disaster,midwest-flooding,00000286,post,1963,0,3345,1039,4,0,7,6
train/images/midwest-flooding_00000286_pre_disaster.png,train/masks/midwest-flooding_00000286_pre_disaster.png,train,midwest-flooding_00000286_pre_disaster,midwest-flooding,00000286,pre,6347,0,0,0,17,0,0,0
train/images/midwest-flooding_00000287_post_disaster.png,train/masks/midwest-flooding_00000287_post_disaster.png,train,midwest-flooding_00000287_post_disaster,midwest-flooding,00000287,post,0,0,0,53434,0,0,0,9
train/images/midwest-flooding_00000287_pre_disaster.png,train/masks/midwest-flooding_00000287_pre_disaster.png,train,midwest-flooding_00000287_pre_disaster,midwest-flooding,00000287,pre,54082,0,0,0,9,0,0,0
train/images/midwest-flooding_00000292_post_disaster.png,train/masks/midwest-flooding_00000292_post_disaster.png,train,midwest-flooding_00000292_post_disaster,midwest-flooding,00000292,post,0,626,0,782,0,2,0,2
train/images/midwest-flooding_00000292_pre_disaster.png,train/masks/midwest-flooding_00000292_pre_disaster.png,train,midwest-flooding_00000292_pre_disaster,midwest-flooding,00000292,pre,1408,0,0,0,4,0,0,0
train/images/midwest-flooding_00000298_post_disaster.png,train/masks/midwest-flooding_00000298_post_disaster.png,train,midwest-flooding_00000298_post_disaster,midwest-flooding,00000298,post,4831,0,1013,178,8,0,1,2
train/images/midwest-flooding_00000298_pre_disaster.png,train/masks/midwest-flooding_00000298_pre_disaster.png,train,midwest-flooding_00000298_pre_disaster,midwest-flooding,00000298,pre,6022,0,0,0,11,0,0,0
train/images/midwest-flooding_00000302_post_disaster.png,train/masks/midwest-flooding_00000302_post_disaster.png,train,midwest-flooding_00000302_post_disaster,midwest-flooding,00000302,post,99213,0,0,0,84,0,0,0
train/images/midwest-flooding_00000302_pre_disaster.png,train/masks/midwest-flooding_00000302_pre_disaster.png,train,midwest-flooding_00000302_pre_disaster,midwest-flooding,00000302,pre,99208,0,0,0,84,0,0,0
train/images/midwest-flooding_00000309_post_disaster.png,train/masks/midwest-flooding_00000309_post_disaster.png,train,midwest-flooding_00000309_post_disaster,midwest-flooding,00000309,post,64534,0,0,0,70,0,0,0
train/images/midwest-flooding_00000309_pre_disaster.png,train/masks/midwest-flooding_00000309_pre_disaster.png,train,midwest-flooding_00000309_pre_disaster,midwest-flooding,00000309,pre,64630,0,0,0,70,0,0,0
train/images/midwest-flooding_00000311_post_disaster.png,train/masks/midwest-flooding_00000311_post_disaster.png,train,midwest-flooding_00000311_post_disaster,midwest-flooding,00000311,post,1148,0,1409,0,2,0,1,0
train/images/midwest-flooding_00000311_pre_disaster.png,train/masks/midwest-flooding_00000311_pre_disaster.png,train,midwest-flooding_00000311_pre_disaster,midwest-flooding,00000311,pre,2557,0,0,0,3,0,0,0
train/images/midwest-flooding_00000315_post_disaster.png,train/masks/midwest-flooding_00000315_post_disaster.png,train,midwest-flooding_00000315_post_disaster,midwest-flooding,00000315,post,1356,0,0,181,6,0,0,1
train/images/midwest-flooding_00000315_pre_disaster.png,train/masks/midwest-flooding_00000315_pre_disaster.png,train,midwest-flooding_00000315_pre_disaster,midwest-flooding,00000315,pre,1537,0,0,0,7,0,0,0
train/images/midwest-flooding_00000323_post_disaster.png,train/masks/midwest-flooding_00000323_post_disaster.png,train,midwest-flooding_00000323_post_disaster,midwest-flooding,00000323,post,14883,176,0,0,21,1,0,0
train/images/midwest-flooding_00000323_pre_disaster.png,train/masks/midwest-flooding_00000323_pre_disaster.png,train,midwest-flooding_00000323_pre_disaster,midwest-flooding,00000323,pre,15054,0,0,0,22,0,0,0
train/images/midwest-flooding_00000324_post_disaster.png,train/masks/midwest-flooding_00000324_post_disaster.png,train,midwest-flooding_00000324_post_disaster,midwest-flooding,00000324,post,1051,0,0,0,2,0,0,0
train/images/midwest-flooding_00000324_pre_disaster.png,train/masks/midwest-flooding_00000324_pre_disaster.png,train,midwest-flooding_00000324_pre_disaster,midwest-flooding,00000324,pre,1079,0,0,0,2,0,0,0
train/images/midwest-flooding_00000332_post_disaster.png,train/masks/midwest-flooding_00000332_post_disaster.png,train,midwest-flooding_00000332_post_disaster,midwest-flooding,00000332,post,0,0,11782,0,0,0,4,0
train/images/midwest-flooding_00000332_pre_disaster.png,train/masks/midwest-flooding_00000332_pre_disaster.png,train,midwest-flooding_00000332_pre_disaster,midwest-flooding,00000332,pre,11840,0,0,0,4,0,0,0
train/images/midwest-flooding_00000333_post_disaster.png,train/masks/midwest-flooding_00000333_post_disaster.png,train,midwest-flooding_00000333_post_disaster,midwest-flooding,00000333,post,17693,0,0,0,8,0,0,0
train/images/midwest-flooding_00000333_pre_disaster.png,train/masks/midwest-flooding_00000333_pre_disaster.png,train,midwest-flooding_00000333_pre_disaster,midwest-flooding,00000333,pre,17744,0,0,0,8,0,0,0
train/images/midwest-flooding_00000334_post_disaster.png,train/masks/midwest-flooding_00000334_post_disaster.png,train,midwest-flooding_00000334_post_disaster,midwest-flooding,00000334,post,11855,1030,885,0,11,1,1,0
train/images/midwest-flooding_00000334_pre_disaster.png,train/masks/midwest-flooding_00000334_pre_disaster.png,train,midwest-flooding_00000334_pre_disaster,midwest-flooding,00000334,pre,13770,0,0,0,13,0,0,0
train/images/midwest-flooding_00000335_post_disaster.png,train/masks/midwest-flooding_00000335_post_disaster.png,train,midwest-flooding_00000335_post_disaster,midwest-flooding,00000335,post,5379,1968,0,0,10,2,0,0
train/images/midwest-flooding_00000335_pre_disaster.png,train/masks/midwest-flooding_00000335_pre_disaster.png,train,midwest-flooding_00000335_pre_disaster,midwest-flooding,00000335,pre,7400,0,0,0,12,0,0,0
train/images/midwest-flooding_00000336_post_disaster.png,train/masks/midwest-flooding_00000336_post_disaster.png,train,midwest-flooding_00000336_post_disaster,midwest-flooding,00000336,post,27240,486,766,0,29,1,2,0
train/images/midwest-flooding_00000336_pre_disaster.png,train/masks/midwest-flooding_00000336_pre_disaster.png,train,midwest-flooding_00000336_pre_disaster,midwest-flooding,00000336,pre,28511,0,0,0,32,0,0,0
train/images/midwest-flooding_00000344_post_disaster.png,train/masks/midwest-flooding_00000344_post_disaster.png,train,midwest-flooding_00000344_post_disaster,midwest-flooding,00000344,post,2467,0,0,0,3,0,0,0
